"Open Houses","Change Date","Change Type","Photo","MLS","AR","Type","S","Address","City","BR","Baths(FTHQ)","SqFt","LP $/SqFt","LP","SP","HOD","Lot Sz","YB","DOM"
"","09/12/2023","Leased","19","CV23148826MR","1795","LSE","LD","1472   Randy ST #A","UPLAND","2","2.00 (1 0 1 0)","1,000","$2.15","$2,150","$2,150","$0.00","1,000","1965","20"
"","11/06/2023","Leased","23","CV23151780MR","1795","LSE","LD","448   Terry WAY #A","UPLAND","2","2.00 (1 0 1 0)","1,107","$1.72","$1,900","$1,900","$0.00","1,107","1965","72"
"","09/08/2023","Leased","16","CV23152418MR","487","LSE","LD","783   Baylor  ","CLAREMONT","1","1.00 (1 0 0 0)","624","$3.04","$1,900","$1,900","$0.00","624","1954","16"
"","10/13/2023","Leased","39","CV23153531MR","1795","LSE","LD","1532   Springfield WAY ","UPLAND","3","3.00 (2 0 1 0)","1,650","$1.82","$2,998","$2,998","$260.00","1,307","2011","57"
"","09/01/2023","Leased","14","CV23154055MR","1795","LSE","LD","1614   Burl DR ","UPLAND","4","3.00 (3 0 0 0)","2,145","$1.72","$3,700","$3,700","","2,145","2020","14"
"","09/13/2023","Leased","7","CV23157516MR","1543","LSE","LD","605  W D ST ","ONTARIO","1","1.00 (1 0 0 0)","804","$2.36","$1,895","$1,895","$0.00","1,000","1959","21"
"","10/28/2023","Leased","19","CV23157970MR","1627","LSE","LD","8331   Vineyard AVE #8","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","880","$2.73","$2,400","$2,400","","880","1988","60"
"","12/06/2023","Leased","38","CV23159268MR","1455","LSE","LD","9810   Mammoth DR ","MONTCLAIR","3","3.00 (3 0 0 0)","1,800","$1.50","$2,700","$2,700","","1,800","1981","55"
"","10/03/2023","Leased","13","CV23162625MR","1627","LSE","LD","8685   Calle Del Prado  ","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","700","$2.86","$2,000","$2,000","","9,250","1976","26"
"","10/30/2023","Leased","26","CV23163711MR","1627","LSE","LD","9668   Nova PL ","RANCHO CUCAMONGA","2","3.00 (2 0 1 0)","1,277","$2.15","$2,750","$2,750","","1,277","2020","49"
"","11/09/2023","Leased","20","CV23164735MR","487","LSE","LD","617   Mckenna ST ","CLAREMONT","3","4.00 (3 0 1 0)","1,430","$2.62","$3,750","$3,750","$310.00","20,194","2007","67"
"","12/14/2023","Leased","46","CV23165112MR","1543","LSE","LD","2904  E Via Fiano  ","ONTARIO","4","3.00 (2 0 1 0)","1,749","$1.88","$3,295","$3,495","","799","2016","66"
"","09/28/2023","Leased","27","CV23168595MR","1795","LSE","LD","223   N. San Antonio AVE ","UPLAND","3","3.00 (2 0 1 0)","1,300","$2.15","$2,800","$2,800","","","2022","15"
"","09/23/2023","Leased","15","CV23170090MR","469","LSE","LD","1979   Annandale WAY ","POMONA","4","3.00 (2 0 1 0)","1,616","$1.79","$2,900","$2,900","","31,929","2008","11"
"","10/23/2023","Leased","19","CV23170124MR","487","LSE","LD","1365   Lafayette RD #D","CLAREMONT","3","2.00 (2 0 0 0)","1,750","$1.63","$2,850","$2,850","$0.00","13,300","2010","39"
"","09/25/2023","Leased","35","CV23170599MR","1543","LSE","LD","2321  S Magnolia AVE #14D","ONTARIO","2","3.00 (1 1 1 0)","1,046","$2.29","$2,400","$2,400","","1,046","1983","8"
"","10/10/2023","Leased","30","CV23172573MR","1795","LSE","LD","978  W Arrow HWY #C","UPLAND","2","3.00 (2 0 1 0)","1,120","$2.28","$2,550","$2,550","","1,120","1984","12"
"","12/27/2023","Leased","19","CV23172760MR","1795","LSE","LD","273   Alpine ST #C","UPLAND","2","2.00 (2 0 0 0)","1,053","$1.80","$1,900","$1,900","$0.00","1,053","1960","84"
"","10/21/2023","Leased","15","CV23174705MR","487","LSE","LD","728  W 1st ST ","CLAREMONT","2","2.00 (2 0 0 0)","1,605","$1.93","$3,100","$3,100","","22,696","2004","23"
"","10/26/2023","Leased","8","CV23178232MR","1627","LSE","LD","7454   NAPA CT ","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","850","$2.29","$1,950","$1,950","","9,450","1977","33"
"","12/01/2023","Leased","18","CV23179995MR","487","LSE","LD","785   Baylor AVE ","CLAREMONT","2","1.00 (1 0 0 0)","735","$3.27","$2,400","$2,400","$0.00","735","1954","55"
"","12/09/2023","Leased","1","CV23180272MR","1543","LSE","LD","605  W D ST #B","ONTARIO","1","1.00 (1 0 0 0)","833","$2.14","$1,785","$1,785","$0.00","12,000","1959","73"
"","11/15/2023","Leased","7","CV23180342MR","1543","LSE","LD","1879  E Jay ST ","ONTARIO","3","2.00 (1 0 1 0)","1,033","$2.23","$2,300","$2,300","$0.00","6,900","1965","43"
"","10/27/2023","Leased","16","CV23180619MR","1627","LSE","LD","8687   Calle Del Prado  ","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","850","$2.24","$1,900","$1,850","$0.00","9,300","1976","30"
"","10/13/2023","Leased","50","CV23181635MR","1543","LSE","LD","4065   Liliana Paseo  #5","ONTARIO","3","3.00 (2 0 1 0)","1,494","$2.14","$3,200","$3,200","","","2023","13"
"","11/12/2023","Leased","10","CV23184682MR","1543","LSE","LD","1248  W Stoneridge CT #8","ONTARIO","1","1.00 (1 0 0 0)","600","$2.66","$1,595","$1,600","","15,300","1958","38"
"","01/31/2024","Leased","25","CV23186310MR","1627","LSE","LD","9867   Serrano CT ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,288","$2.41","$3,100","$3,100","","2,000","1983","108"
"","12/01/2023","Leased","20","CV23189350MR","1543","LSE","LD","321  N Beverly CT #321A","ONTARIO","1","1.00 (1 0 0 0)","660","$2.73","$1,800","$1,800","$0.00","660","1952","49"
"","11/27/2023","Leased","11","CV23191477MR","1543","LSE","LD","1198  S San Antonio AVE #22","ONTARIO","2","1.00 (1 0 0 0)","749","$2.53","$1,895","$1,895","$0.00","51,401","2023","38"
"","11/16/2023","Leased","33","CV23194039MR","1627","LSE","LD","11045   Luminate DR ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,133","$2.65","$3,000","$2,850","","1,133","2021","19"
"","01/04/2024","Leased","23","CV23195826MR","1627","LSE","LD","10546   Huxley DR ","RANCHO CUCAMONGA","3","4.00 (1 2 1 0)","1,932","$1.71","$3,300","$3,300","$0.00","800","2020","69"
"","01/20/2024","Leased","14","CV23198173MR","487","LSE","LD","844   Trinity LN ","CLAREMONT","3","3.00 (3 0 0 0)","1,837","$1.74","$3,200","$2,900","","52,979","1985","85"
"","11/20/2023","Leased","9","CV23198319MR","487","LSE","LD","724  W 1st ST #43","CLAREMONT","2","2.00 (2 0 0 0)","1,605","$2.12","$3,400","$3,400","","22,702","2004","23"
"","11/14/2023","Leased","30","CV23198373MR","1795","LSE","LD","1080   Athens WAY ","UPLAND","3","3.00 (2 0 1 0)","1,504","$1.99","$3,000","$3,000","","1,029","2007","10"
"","01/30/2024","Leased","11","CV23198723MR","1795","LSE","LD","1381   CHERVIL WAY ","UPLAND","3","3.00 (2 0 1 0)","1,291","$2.40","$3,100","$3,100","","","2023","81"
"","11/18/2023","Leased","21","CV23199413MR","1627","LSE","LD","9369   Solaire PL ","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","1,166","$2.40","$2,800","$2,800","","1,166","2021","20"
"","12/27/2023","Leased","19","CV23200427MR","487","LSE","LD","541   Wayland CT ","CLAREMONT","2","3.00 (2 1 0 0)","1,500","$1.90","$2,850","$2,850","","1,627","1981","39"
"","02/25/2024","Leased","67","CV23200791MR","1543","LSE","LD","1135  N Solano Privado  #A","ONTARIO","4","3.00 (2 0 1 0)","1,750","$1.66","$2,900","$2,900","$0.00","1,740","2004","110"
"","11/22/2023","Leased","16","CV23201681MR","1627","LSE","LD","8688   Calle Del Prado  ","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","900","$2.11","$1,900","$1,900","$0.00","7,500","1969","23"
"","12/14/2023","Leased","35","CV23202375MR","1627","LSE","LD","10375   Church ST #52","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,692","$1.74","$2,950","$2,950","","","2008","34"
"","11/15/2023","Leased","15","CV23205405MR","1627","LSE","LD","10151   Arrow  #37","RANCHO CUCAMONGA","1","1.00 (1 0 0 0)","708","$2.75","$1,950","$1,950","","708","1986","9"
"","11/30/2023","Leased","22","CV23206362MR","487","LSE","LD","602   Asbury ST ","CLAREMONT","2","4.00 (2 0 2 0)","1,430","$2.31","$3,300","$3,300","","36,483","2006","20"
"","11/16/2023","Leased","29","CV23208846MR","1627","LSE","LD","7661   Haven AVE #U4","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,390","$2.01","$2,800","$2,835","","2,000","1991","6"
"","12/01/2023","Leased","28","CV23210087MR","1795","LSE","LD","1211   Parkview CIR ","UPLAND","2","3.00 (2 0 1 0)","1,668","$1.78","$2,975","$2,975","","4,284","1978","14"
"","02/16/2024","Leased","23","CV23210710MR","1543","LSE","LD","1325   Elderberry  ","ONTARIO","2","1.00 (1 0 0 0)","825","$2.67","$2,200","$2,200","","825","1978","87"
"","01/18/2024","Leased","13","CV23210894MR","1795","LSE","LD","640  N Third AVE #A","UPLAND","2","1.00 (1 0 0 0)","873","$2.85","$2,485","$2,485","$0.00","1,900","1966","65"
"","12/21/2023","Leased","28","CV23212127MR","1627","LSE","LD","8074   Joplin PL #109","RANCHO CUCAMONGA","3","2.00 (2 0 0 0)","1,357","$2.06","$2,795","$2,795","","1,100","2006","36"
"","03/05/2024","Leased","13","CV23212698MR","469","LSE","LD","572   San Francisco AVE #H","POMONA","2","1.00 (1 0 0 0)","700","$2.43","$1,700","$1,700","$0.00","13,386","1971","99"
"","11/30/2023","Leased","6","CV23212801MR","1543","LSE","LD","1885  E Jay ST ","ONTARIO","3","2.00 (2 0 0 0)","4,134","$0.56","$2,300","$2,300","$0.00","7,500","1965","13"
"","01/18/2024","Leased","17","CV23212874MR","1455","LSE","LD","8823   Jacaranda  #A","MONTCLAIR","1","2.00 (1 0 1 0)","1,126","$1.95","$2,200","$2,200","","1,126","2015","57"
"","11/27/2023","Leased","18","CV23213299MR","487","LSE","LD","1365   Lafayette RD #B","CLAREMONT","2","1.00 (1 0 0 0)","900","$2.78","$2,500","$2,500","$0.00","13,419","2010","8"
"","12/30/2023","Leased","27","CV23214577MR","487","LSE","LD","648  W 1st ST ","CLAREMONT","3","3.00 (2 1 0 0)","1,658","$2.08","$3,450","$3,450","","26,795","2004","12"
"","01/24/2024","Leased","10","CV23216127MR","1795","LSE","LD","1476   Randy St ST #D","UPLAND","2","2.00 (1 0 1 0)","1,000","$2","$2,000","$2,000","$0.00","1,000","1965","56"
"","01/17/2024","Leased","14","CV23218741MR","469","LSE","LD","2013   Las Vegas AVE #7","POMONA","1","1.00 (1 0 0 0)","600","$2.67","$1,600","$1,600","$0.00","19,466","1963","35"
"","03/15/2024","Leased","16","CV23218757MR","469","LSE","LD","2013   Las Vegas AVE #14","POMONA","2","2.00 (2 0 0 0)","800","$2.31","$1,850","$1,850","$0.00","19,466","1963","99"
"","01/03/2024","Leased","22","CV23224576MR","487","LSE","LD","611   Mckenna ST ","CLAREMONT","3","3.00 (3 0 0 0)","1,527","$2.52","$3,850","$3,850","$375.00","36,483","2006","21"
"","02/26/2024","Leased","14","CV23224754MR","469","LSE","LD","1062  N Huntington BLVD #5","POMONA","1","1.00 (1 0 0 0)","450","$3.78","$1,700","$1,700","$0.00","450","1952","59"
"","03/27/2024","Leased","13","CV23224888MR","1455","LSE","LD","5154   Canoga ST ","MONTCLAIR","2","1.00 (1 0 0 0)","780","$2.24","$1,750","$2,100","$0.00","7,590","1958","94"
"","01/23/2024","Leased","16","CV23226908MR","487","LSE","LD","773   Huron PL ","CLAREMONT","3","3.00 (3 0 0 0)","1,781","$1.97","$3,500","$3,500","$141.00","22,369","2014","37"
"","01/18/2024","Leased","38","CV23228539MR","487","LSE","LD","1006   Newberry LN ","CLAREMONT","3","3.00 (1 1 1 0)","1,750","$2.14","$3,750","$3,750","$272.00","39,763","2020","26"
"","03/01/2024","Leased","23","CV23229039MR","1627","LSE","LD","8575   Sandstone PL ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,231","$2.15","$2,650","$2,650","","2,000","1986","38"
"","02/16/2024","Leased","20","CV23229058MR","1627","LSE","LD","8348   Sunset Trail PL #B","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,339","$1.98","$2,650","$2,650","","1,339","1987","27"
"","01/24/2024","Leased","43","CV23229953MR","1627","LSE","LD","8729   Olive Tree DR ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,793","$1.62","$2,900","$2,900","","2,000","2011","6"
"","03/06/2024","Leased","21","CV23230635MR","1627","LSE","LD","10560   Wilding DR ","RANCHO CUCAMONGA","3","2.00 (2 0 0 0)","1,443","$2.08","$3,000","$3,000","","800","2020","50"
"","01/20/2024","Leased","33","CV23231004MR","1627","LSE","LD","11544   Stoneridge DR ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,248","$2.36","$2,950","$2,950","","1,640","1994","23"
"","01/24/2024","Leased","20","CV24001566MR","1795","LSE","LD","225   N. San Antonio AVE ","UPLAND","3","3.00 (2 0 1 0)","1,300","$2.11","$2,740","$2,740","$0.00","160","2022","13"
"","01/24/2024","Leased","19","CV24001654MR","1795","LSE","LD","219   N. San Antonio AVE ","UPLAND","3","3.00 (2 0 1 0)","1,300","$2.11","$2,740","$2,740","$0.00","160","2022","10"
"","01/29/2024","Leased","16","CV24002097MR","469","LSE","LD","3640   Sumner AVE #103","POMONA","2","2.00 (2 0 0 0)","1,213","$1.57","$1,900","$1,900","","81,775","1979","15"
"","03/03/2024","Leased","46","CV24003568MR","1795","LSE","LD","1370  W 8th ST ","UPLAND","2","1.00 (1 0 0 0)","969","$2.58","$2,500","$2,500","$0.00","969","1972","31"
"","04/18/2024","Leased","23","CV24004608MR","487","LSE","LD","744  W 1st ST ","CLAREMONT","3","3.00 (3 0 0 0)","1,658","$2.11","$3,500","$3,500","$420.00","7,412","2004","99"
"","03/11/2024","Leased","17","CV24005605MR","469","LSE","LD","1062  N Huntington BLVD #2","POMONA","1","1.00 (1 0 0 0)","450","$3.78","$1,700","$1,750","$0.00","450","1952","56"
"","03/27/2024","Leased","26","CV24006780MR","487","LSE","LD","774  W 1st ST ","CLAREMONT","3","3.00 (2 0 1 0)","1,674","$2.03","$3,400","$3,500","$425.00","","2004","70"
"","03/06/2024","Leased","27","CV24007007MR","469","LSE","LD","960  E Bonita AVE #5","POMONA","1","1.00 (1 0 0 0)","535","$3.36","$1,800","$1,800","","354,990","1979","48"
"","03/18/2024","Leased","48","CV24007954MR","1627","LSE","LD","11011   Skyglow DR ","RANCHO CUCAMONGA","3","4.00 (2 0 2 0)","1,908","$1.83","$3,500","$3,500","","1,890","2021","35"
"","04/05/2024","Leased","18","CV24010616MR","469","LSE","LD","235  E Franklin AVE ","POMONA","2","2.00 (2 0 0 0)","1,050","$2.52","$2,650","$2,695","$0.00","20,037","2024","75"
"","02/26/2024","Leased","35","CV24010874MR","1795","LSE","LD","1500   Amsterdam CT ","UPLAND","3","3.00 (2 0 1 0)","1,504","$1.99","$3,000","$3,000","","1,029","2009","38"
"","03/11/2024","Leased","21","CV24012102MR","469","LSE","LD","2013   Las Vegas AVE #3","POMONA","2","2.00 (2 0 0 0)","800","$2.44","$1,950","$1,950","$0.00","800","1963","46"
"","03/28/2024","Leased","16","CV24014993MR","1795","LSE","LD","888  N Palm AVE #3","UPLAND","3","2.00 (1 0 1 0)","1,060","$2.17","$2,300","$2,300","$0.00","1,060","1962","62"
"","03/01/2024","Leased","23","CV24015604MR","1795","LSE","LD","1293   Upland Hills DR ","UPLAND","3","2.00 (2 0 0 0)","2,020","$1.73","$3,500","$3,500","","2,020","1990","27"
"","03/23/2024","Leased","20","CV24016080MR","1627","LSE","LD","8643   Calle Del Prado  ","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","875","$2.28","$1,995","$2,075","","9,450","1976","48"
"","03/13/2024","Leased","28","CV24016377MR","1627","LSE","LD","9634   Nova PL ","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","1,002","$2.74","$2,750","$2,790","","1,002","2021","46"
"","02/12/2024","Leased","1","CV24018103MR","1543","LSE","LD","1128  E Sixth ST #A","ONTARIO","2","2.00 (1 0 1 0)","875","$2.06","$1,800","$1,800","$0.00","6,615","1964","12"
"","04/05/2024","Leased","2","CV24024385MR","1543","LSE","LD","1248  W Stoneridge CT #3","ONTARIO","1","1.00 (1 0 0 0)","5,586","$0.28","$1,550","$1,550","$0.00","15,300","1958","54"
"","02/09/2024","Leased","50","CV24024852MR","1795","LSE","LD","1122   Kats WAY ","UPLAND","3","3.00 (2 0 1 0)","1,615","$1.98","$3,200","$3,200","$251.00","1,203","2020","3"
"","02/29/2024","Leased","15","CV24024994MR","1543","LSE","LD","1316  N Parkside DR #C","ONTARIO","2","1.00 (1 0 0 0)","900","$1.94","$1,750","$1,750","$0.00","900","1963","11"
"","03/25/2024","Leased","9","CV24025034MR","1543","LSE","LD","309  N Beverly CT #309","ONTARIO","2","1.00 (1 0 0 0)","770","$2.47","$1,900","$1,900","$0.00","7,920","1952","44"
"","03/14/2024","Leased","17","CV24027111MR","1795","LSE","LD","888  N Palm AVE #8","UPLAND","3","2.00 (1 0 1 0)","1,100","$2.09","$2,300","$2,300","$0.00","22,446","1962","22"
"","02/29/2024","Leased","14","CV24029411MR","1543","LSE","LD","3201   Triumph LN #4","ONTARIO","3","2.00 (1 0 1 0)","1,100","$2.23","$2,450","$2,450","$0.00","1,300","1987","16"
"","02/26/2024","Leased","10","CV24029425MR","1543","LSE","LD","3201   Triumph  #3","ONTARIO","2","1.00 (1 0 0 0)","900","$2.42","$2,175","$2,175","$0.00","975","1987","12"
"","02/24/2024","Leased","9","CV24029473MR","1455","LSE","LD","5175   San Antonio WAY ","MONTCLAIR","3","2.00 (2 0 0 0)","1,224","$2.17","$2,650","$2,650","","1,224","1988","12"
"","03/22/2024","Leased","32","CV24037909MR","487","LSE","LD","720  W 1st ST ","CLAREMONT","2","3.00 (3 0 0 0)","1,658","$1.99","$3,300","$3,300","","22,702","2004","13"
"","03/16/2024","Leased","23","CV24038866MR","1455","LSE","LD","4956   Willow  #F","MONTCLAIR","2","2.00 (1 0 1 0)","1,204","$1.99","$2,400","$2,400","","","2017","17"
"","02/28/2024","Leased","3","CV24038991MR","487","LSE","LD","501  W Foothill BLVD ","CLAREMONT","3","2.00 (2 0 0 0)","1,502","$2.06","$3,100","$3,100","$0.00","79,019","2022","2"
"","03/30/2024","Leased","24","CV24039618MR","1795","LSE","LD","227  N San Antonio AVE ","UPLAND","3","3.00 (2 0 1 0)","1,315","$2.09","$2,750","$2,750","$0.00","100","2022","16"
"","03/22/2024","Leased","33","CV24040032MR","1455","LSE","LD","4951   Laurel  #D","MONTCLAIR","2","3.00 (2 0 1 0)","1,395","$1.90","$2,650","$2,650","","1,395","2015","4"
"","03/08/2024","Leased","13","CV24041036MR","469","LSE","LD","1062   Huntington ST #1","POMONA","1","1.00 (1 0 0 0)","730","$2.40","$1,750","$1,750","$0.00","730","1952","5"
"","04/29/2024","Leased","67","CV24044921MR","1627","LSE","LD","9565   Hammock PL ","RANCHO CUCAMONGA","3","3.00 (3 0 0 0)","2,102","$1.62","$3,400","$3,350","","2,102","2021","27"
"","03/22/2024","Leased","21","CV24049393MR","487","LSE","LD","115   Cornell AVE ","CLAREMONT","3","4.00 (2 1 1 0)","1,430","$2.45","$3,500","$3,500","$375.00","36,472","2006","9"
"","04/29/2024","Leased","5","CV24050168MR","1543","LSE","LD","1200  S San Antonio AVE #20","ONTARIO","2","2.00 (2 0 0 0)","872","$2.01","$1,750","$1,750","$0.00","51,401","1986","43"
"","04/16/2024","Leased","16","CV24054850MR","1627","LSE","LD","9860   Paloma CT ","RANCHO CUCAMONGA","2","2.00 (1 0 1 0)","938","$2.77","$2,600","$2,600","","2,000","1984","20"
"","05/28/2024","Leased","20","CV24057010MR","1795","LSE","LD","751   Wedgewood AVE #B","UPLAND","2","2.00 (1 0 1 0)","1,000","$1.80","$1,800","$1,800","$0.00","7,930","1963","60"
"","04/12/2024","Leased","10","CV24058071MR","1455","LSE","LD","5152   Canoga ST ","MONTCLAIR","2","1.00 (1 0 0 0)","780","$2.37","$1,850","$1,850","$0.00","7,590","1958","12"
"","05/16/2024","Leased","7","CV24058088MR","1795","LSE","LD","768   Pebble Beach DR #13","UPLAND","3","2.00 (2 0 0 0)","1,575","$2.29","$3,600","$3,600","","2,128","1982","18"
"","04/17/2024","Leased","26","CV24063206MR","1627","LSE","LD","7353   Ellena W  #54","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,964","$1.78","$3,500","$3,500","","1,964","2003","3"
"","05/02/2024","Leased","32","CV24066244MR","487","LSE","LD","681   Huron PL ","CLAREMONT","3","3.00 (3 0 0 0)","1,781","$1.97","$3,500","$3,400","","25,336","2016","20"
"","05/22/2024","Leased","31","CV24068610MR","1627","LSE","LD","8585   Sandalwood CT ","RANCHO CUCAMONGA","3","2.00 (2 0 0 0)","1,343","$2.20","$2,950","$2,980","","1,343","1984","26"
"","06/04/2024","Leased","14","CV24070941MR","1543","LSE","LD","1614  S Campus AVE ","ONTARIO","3","2.00 (1 0 1 0)","1,189","$1.98","$2,350","$2,350","$0.00","1,189","1989","37"
"","06/17/2024","Leased","24","CV24073392MR","1543","LSE","LD","716  N Via Dolcetto  ","ONTARIO","3","3.00 (2 0 1 0)","1,462","$1.92","$2,800","$2,800","","799","2016","8"
"","05/09/2024","Leased","11","CV24076958MR","1543","LSE","LD","1248  W Stoneridge CT #2","ONTARIO","1","1.00 (1 0 0 0)","500","$3.20","$1,600","$1,600","$0.00","15,300","1958","15"
"","06/04/2024","Leased","57","CV24081449MR","487","LSE","LD","215   Camden Court  ","CLAREMONT","4","4.00 (3 0 1 0)","2,173","$1.89","$4,100","$4,100","","","2024","13"
"","05/22/2024","Leased","10","CV24081861MR","1543","LSE","LD","1240  W Stoneridge CT #8","ONTARIO","2","2.00 (2 0 0 0)","5,586","$0.21","$1,200","$1,200","$0.00","15,300","1958","8"
"","05/30/2024","Leased","14","CV24087373MR","487","LSE","LD","150 1 W 9th ST ","CLAREMONT","1","1.00 (1 0 0 0)","500","$3.65","$1,825","$1,800","$0.00","7,609","1924","15"
"","05/18/2024","Leased","18","CV24088556MR","469","LSE","LD","960  E Bonita AVE #60","POMONA","2","2.00 (2 0 0 0)","955","$2.20","$2,100","$2,100","","354,990","1979","4"
"","06/16/2024","Leased","13","CV24096798MR","1627","LSE","LD","8353   Sunset Trail PL #C","RANCHO CUCAMONGA","2","3.00 (2 0 1 0)","1,110","$2.43","$2,700","$2,700","","1,110","1987","14"
"","05/30/2024","Leased","31","CV24100399MR","469","LSE","LD","3772   Live Oak DR ","POMONA","3","3.00 (2 0 1 0)","1,497","$2.14","$3,200","$3,200","","2,890","1980","7"
"","06/15/2024","Leased","17","CV24111539MR","487","LSE","LD","611  W 1st ST ","CLAREMONT","3","3.00 (2 0 1 0)","1,470","$2.35","$3,450","$3,450","$310.00","49,352","2006","4"
"","06/15/2024","Leased","50","CV24112935MR","469","LSE","LD","2722   Valor LN ","POMONA","3","4.00 (3 0 1 0)","1,868","$1.66","$3,100","$3,100","","","2017","4"
"","06/18/2024","Leased","16","CV24121623MR","1543","LSE","LD","1780  E D ST ","ONTARIO","3","3.00 (2 0 1 0)","1,900","$1.53","$2,900","$2,900","","1,573","2005","4"
"","10/10/2023","Leased","22","DW23141548MR","1627","LSE","LD","10151   Arrow Route  #36","RANCHO CUCAMONGA","1","1.00 (1 0 0 0)","708","$2.82","$1,995","$1,995","$0.00","708","1986","51"
"","12/02/2023","Leased","22","EV23185318MR","1543","LSE","LD","512  N Placer Privado  ","ONTARIO","4","3.00 (3 0 0 0)","2,116","$1.42","$3,000","$3,000","","2,047","2005","45"
"","05/28/2023","Leased","39","IG23058512MR","469","LSE","LD","101  W Mission BLVD #306","POMONA","1","2.00 (2 0 0 0)","1,076","$2.14","$2,300","$2,300","","16,796","2003","30"
"","04/24/2023","Leased","24","IG23066480MR","1795","LSE","LD","976  W Arrow  #A","UPLAND","2","3.00 (2 0 1 0)","1,120","$2.32","$2,595","$2,595","","1,200","1985","4"
"","06/30/2023","Leased","26","IG23097218MR","1627","LSE","LD","10570   Cannon DR ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,573","$1.88","$2,950","$2,950","","1,000","2021","25"
"","06/26/2023","Leased","15","IG23097590MR","1543","LSE","LD","833   Granite Privado  ","ONTARIO","2","3.00 (2 0 1 0)","1,201","$2.25","$2,700","$2,700","","3,000","1989","24"
"","07/24/2023","Leased","25","IG23129021MR","1627","LSE","LD","8351   Gabriel DR #D","RANCHO CUCAMONGA","2","3.00 (2 0 1 0)","1,117","$2.33","$2,600","$2,600","","1,117","1994","11"
"","10/16/2023","Leased","61","IG23150552MR","1627","LSE","LD","9471   Jack Rabbit DR #103","RANCHO CUCAMONGA","3","3.00 (3 0 0 0)","1,679","$1.79","$3,000","$3,000","","1,100","2006","23"
"","09/06/2023","Leased","25","IG23153452MR","1627","LSE","LD","10375   church ST ","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","1,066","$2.49","$2,650","$2,650","","1,066","2007","21"
"","11/01/2023","Leased","25","IG23168709MR","1627","LSE","LD","10375   Church ST #115","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","1,066","$2.39","$2,550","$2,550","","2,000","2007","54"
"","10/01/2023","Leased","24","IG23172864MR","1795","LSE","LD","481   Corte Blanco  ","UPLAND","3","3.00 (2 0 1 0)","1,386","$2.06","$2,850","$2,850","","1,386","1982","17"
"","02/09/2024","Leased","7","IG23223742MR","1795","LSE","LD","333  S Euclid  ","UPLAND","2","1.00 (1 0 0 0)","795","$2.89","$2,300","$2,300","$0.00","7,950","1950","41"
"","02/05/2024","Leased","29","IG23229829MR","487","LSE","LD","684   Sycamore AVE #6","CLAREMONT","2","3.00 (3 0 0 0)","1,263","$2.14","$2,700","$2,700","","145,160","1982","42"
"","03/21/2024","Leased","30","IG24002890MR","1627","LSE","LD","7353   Ellena West  #165","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","1,304","$2.11","$2,750","$2,750","","1,304","2003","61"
"","04/12/2024","Leased","31","IG24008788MR","1627","LSE","LD","9382   Solaire PL ","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","1,291","$2.25","$2,900","$2,900","","1,290","2020","85"
"","04/15/2024","Leased","13","IG24033717MR","1455","LSE","LD","5106   Aspen DR ","MONTCLAIR","3","3.00 (2 0 0 1)","1,426","$1.96","$2,800","$2,800","","5,000","1981","15"
"","03/18/2024","Leased","14","IG24038391MR","1627","LSE","LD","8350   Spring Desert PL #G","RANCHO CUCAMONGA","2","2.00 (1 0 1 0)","942","$2.65","$2,500","$2,500","","942","1986","15"
"","04/22/2024","Leased","42","IG24063923MR","1543","LSE","LD","2930  E Via Terrano  ","ONTARIO","4","3.00 (2 0 1 0)","1,901","$1.79","$3,400","$3,400","","2,832","2014","19"
"","05/11/2024","Leased","33","IG24082344MR","1543","LSE","LD","1000   Tangent Privado  #301","ONTARIO","3","2.00 (2 0 0 0)","1,557","$1.93","$3,000","$3,000","","1,557","2024","17"
"","05/30/2024","Leased","26","IG24088340MR","1627","LSE","LD","8385   Sunset Trail PL ","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","1,010","$2.48","$2,500","$2,500","","1,000","1987","18"
